% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=409365, Wed Apr  3 21:45:53 2019, <python>{}</python>
55 440 0.08357966745868936 30.20168845046889 -0.9149276816956354 -9.1492768169563543e-01 -0.9147795829015191 -0.9143195958570061   
56 448 0.0913244599895511 33.8345977174346 -0.9149410052694961 -9.1494100526949607e-01 -0.9147799039278317 -0.9143246216271373   
57 456 0.08688152052525441 41.63730783471262 -0.9149410052694961 -9.1492768169563543e-01 -0.9147799039278317 -0.9144677347278819   
58 464 0.08314105426910832 46.374461550347156 -0.9149410052694961 -9.1494100526949607e-01 -0.9147928864630759 -0.9143246216271373   
59 472 0.07321058803521215 49.008940410467176 -0.9149410052694961 -9.1494100526949607e-01 -0.9147928864630759 -0.9144833548092562   
60 480 0.06139320188643636 52.454640515867304 -0.9149410052694961 -9.1494100526949607e-01 -0.9147928864630759 -0.9144839982374711   
61 488 0.055022250459749775 59.75656091411228 -0.9149410052694961 -9.1492768169563543e-01 -0.9147928864630759 -0.9147795829015191   
62 496 0.0507273306402711 56.85455084931251 -0.9149410052694961 -9.1492768169563543e-01 -0.9147932261358689 -0.914645110958361   
63 504 0.04598852366202171 60.06060947711696 -0.9149410052694961 -9.1492768169563543e-01 -0.9149276816956354 -0.9147795829015191   
64 512 0.04638602208901174 62.288749931679554 -0.9149410052694961 -9.1492768169563543e-01 -0.9149276816956354 -0.9147795829015191   
65 520 0.04474456307085478 61.78443009063663 -0.9149410052694961 -9.1492768169563543e-01 -0.9149276816956354 -0.9147799039278317   
66 528 0.040257836222748394 66.67545497306078 -0.9149410052694961 -9.1492768169563543e-01 -0.9149276816956354 -0.9147799039278317   
67 536 0.0366900319855736 64.36031422700601 -0.9149410052694961 -9.1492768169563543e-01 -0.9149276816956354 -0.9147799039278317   
68 544 0.0330218346391453 70.52103741392264 -0.9149410052694961 -9.1492768169563543e-01 -0.9149276816956354 -0.9147799039278317   
69 552 0.030111366942826553 80.90828793612789 -0.9149410052694961 -9.1492768169563543e-01 -0.9149276816956354 -0.9149276816956354   
70 560 0.03149894357901284 78.76141770749194 -0.9149410052694961 -9.1492768169563543e-01 -0.9149276816956354 -0.9149276816956354   
71 568 0.03420604645175596 74.55184416144154 -0.9149410052694961 -9.1492768169563543e-01 -0.9149276816956354 -0.9149276816956354   
72 576 0.03741946880471829 81.47992183340968 -0.9149410052694961 -9.1492768169563543e-01 -0.9149276816956354 -0.9149276816956354   
73 584 0.031510879505525585 87.81265192712578 -0.9149410052694961 -9.1492768169563543e-01 -0.9149276816956354 -0.9149276816956354   
74 592 0.031504651301075055 86.86881308741343 -0.9149410052694961 -9.1492768169563543e-01 -0.9149276816956354 -0.9149276816956354   
75 600 0.033752572391708834 98.14250033932652 -0.9149410052694961 -9.1492768169563543e-01 -0.9149276816956354 -0.9147799039278317   
76 608 0.03243744862360139 104.3277009057251 -0.9149410052694961 -9.1492768169563543e-01 -0.9149276816956354 -0.9149276816956354   
77 616 0.029853140342173356 105.28284848477549 -0.9149410052694961 -9.1492768169563543e-01 -0.9149276816956354 -0.9149276816956354   
78 624 0.02627873647360419 100.29492883515493 -0.9149410052694961 -9.1492768169563543e-01 -0.9149276816956354 -0.9149276816956354   
79 632 0.025117718486860917 101.88575533698173 -0.9149410052694961 -9.1492768169563543e-01 -0.9149276816956354 -0.9149276816956354   
80 640 0.026605628108570808 113.65535123471086 -0.9149410052694961 -9.1492768169563543e-01 -0.9149276816956354 -0.9149276816956354   
81 648 0.02374652827654402 115.75136664994251 -0.9149410052694961 -9.1492768169563543e-01 -0.9149276816956354 -0.9149276816956354   
82 656 0.022514697076673248 104.90574961758975 -0.9149410052694961 -9.1492768169563543e-01 -0.9149276816956354 -0.9149276816956354   
83 664 0.021462841588519164 116.38420576445347 -0.9149410052694961 -9.1492768169563543e-01 -0.9149276816956354 -0.9149276816956354   
84 672 0.021951501245947542 128.179241290909 -0.9149410052694961 -9.1492768169563543e-01 -0.9149276816956354 -0.9149276816956354   
85 680 0.019839310171386133 138.26182077864053 -0.9149410052694961 -9.1492768169563543e-01 -0.9149276816956354 -0.9149276816956354   
86 688 0.01692790267301376 143.5357431291286 -0.9149410052694961 -9.1492768169563543e-01 -0.9149276816956354 -0.9149276816956354   
87 696 0.015520106394211128 151.76113224497794 -0.9149410052694961 -9.1492768169563543e-01 -0.9149276816956354 -0.9149276816956354   
88 704 0.014557340501835318 138.46388989355808 -0.9149410052694961 -9.1492768169563543e-01 -0.9149276816956354 -0.9149276816956354   
